Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Elev Gain,Elev Loss,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Training Stress Score®,Grit,Flow,Climb Time,Bottom Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp
Running,2018-05-11 12:57:33,false,"Pittsburgh Running","4.01","360","00:36:43","153","175","3.2","173","217","9:09","8:03","31","28","1.02","0.0","0.0","0.0","0.0","0.0","36:43","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-05-10 12:52:19,false,"Pittsburgh Running","4.01","365","00:35:47","160","184","3.2","172","178","8:56","7:21","15","17","1.05","0.0","0.0","0.0","0.0","0.0","35:47","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-05-06 07:12:04,false,"Pittsburgh Half Marathon","13.22","1,179","01:59:22","160","180","3.9","175","188","9:02","7:00","460","459","1.02","0.0","0.0","0.0","0.0","0.0","1:59:22","0:00","0.0","0:00","No","00:00.00","14","0.0"
Running,2018-05-03 13:56:00,false,"Pittsburgh Running","3.50","326","00:31:01","161","183","3.3","173","179","8:52","8:13","30","38","1.05","0.0","0.0","0.0","0.0","0.0","31:01","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-05-02 09:08:06,false,"Pittsburgh Running","3.02","258","00:26:52","151","166","2.7","175","184","8:55","7:51","35","31","1.03","0.0","0.0","0.0","0.0","0.0","26:52","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-05-01 11:53:57,false,"Pittsburgh Running","4.00","363","00:35:06","160","180","3.3","174","180","8:46","8:13","14","31","1.05","0.0","0.0","0.0","0.0","0.0","35:06","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-04-29 07:02:55,false,"Pittsburgh Running","10.01","854","01:34:05","152","180","3.2","174","189","9:24","7:22","268","269","0.98","0.0","0.0","0.0","0.0","0.0","1:34:05","0:00","0.0","0:00","No","00:00.00","11","0.0"
Running,2018-04-26 10:32:12,false,"Pittsburgh Running","5.10","442","00:46:06","152","169","3.1","173","181","9:02","7:41","10","7","1.03","0.0","0.0","0.0","0.0","0.0","46:06","0:00","0.0","0:00","No","00:00.00","6","0.0"
Running,2018-04-24 11:43:56,false,"Pittsburgh Running","5.02","452","00:45:44","156","179","3.3","173","178","9:07","8:20","19","25","1.02","0.0","0.0","0.0","0.0","0.0","45:44","0:00","0.0","0:00","No","00:00.00","6","0.0"
Running,2018-04-21 16:11:27,false,"Pittsburgh Running","9.01","798","01:20:58","161","178","3.9","174","181","8:59","8:13","56","48","1.03","0.0","0.0","0.0","0.0","0.0","1:20:58","0:00","0.0","0:00","No","00:00.00","10","0.0"
Running,2018-04-17 09:26:58,false,"Pittsburgh Running","5.01","465","00:45:16","162","181","3.7","175","182","9:02","8:19","25","25","1.02","0.0","0.0","0.0","0.0","0.0","45:16","0:00","0.0","0:00","No","00:00.00","6","0.0"
Treadmill Running,2018-04-16 13:05:39,false,"Treadmill Running","3.10","247","00:27:06","147","158","2.6","183","190","8:44","8:03","--","--","1.01","0.0","0.0","0.0","0.0","0.0","27:06","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-04-15 12:52:59,false,"Pittsburgh Running","4.50","401","00:40:53","157","176","3.3","172","178","9:05","8:20","19","19","1.03","0.0","0.0","0.0","0.0","0.0","40:53","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-04-12 08:41:53,false,"Pittsburgh Running","5.01","463","00:43:44","166","192","3.7","176","209","8:43","6:42","9","23","1.05","0.0","0.0","0.0","0.0","0.0","43:44","0:00","0.0","0:00","No","00:00.00","6","0.0"
Running,2018-04-10 09:02:59,false,"Pittsburgh Running","5.01","441","00:44:14","158","177","3.4","175","186","8:50","8:17","22","27","1.04","0.0","0.0","0.0","0.0","0.0","44:14","0:00","0.0","0:00","No","00:00.00","6","0.0"
Treadmill Running,2018-04-09 10:54:46,false,"Treadmill Running","3.10","261","00:27:55","150","165","2.7","183","190","9:00","8:27","--","--","0.98","0.0","0.0","0.0","0.0","0.0","27:55","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-04-07 11:25:07,false,"Pittsburgh Running","8.01","763","01:13:52","162","190","4.0","176","183","9:13","8:00","52","43","0.99","0.0","0.0","0.0","0.0","0.0","1:13:52","0:00","0.0","0:00","No","00:00.00","9","0.0"
Running,2018-04-05 09:31:00,false,"Pittsburgh Running","4.50","392","00:39:36","157","173","3.3","176","181","8:48","7:42","27","33","1.04","0.0","0.0","0.0","0.0","0.0","39:36","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-04-03 08:44:30,false,"Pittsburgh Running","4.51","411","00:40:57","160","176","3.5","175","184","9:05","7:03","13","10","1.01","0.0","0.0","0.0","0.0","0.0","40:57","0:00","0.0","0:00","No","00:00.00","5","0.0"
Treadmill Running,2018-04-02 13:01:34,false,"Treadmill Running","3.06","262","00:28:06","151","162","2.8","180","186","9:12","7:53","--","--","0.97","0.0","0.0","0.0","0.0","0.0","28:06","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-03-31 10:31:39,false,"Smyrna Running","7.01","658","01:05:59","160","177","4.0","175","182","9:25","8:29","353","371","0.98","0.0","0.0","0.0","0.0","0.0","1:05:59","0:00","0.0","0:00","No","00:00.00","8","0.0"
Treadmill Running,2018-03-29 09:20:35,false,"Treadmill Running","4.64","406","00:42:08","155","187","3.2","179","190","9:05","7:50","--","--","0.99","0.0","0.0","0.0","0.0","0.0","42:08","0:00","0.0","0:00","No","00:00.00","5","0.0"
Treadmill Running,2018-03-27 08:54:58,false,"Treadmill Running","4.55","398","00:41:04","155","166","3.3","182","190","9:02","8:29","--","--","0.98","0.0","0.0","0.0","0.0","0.0","41:04","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-03-25 11:57:56,false,"Pittsburgh Running","6.01","541","00:55:06","161","180","3.7","176","188","9:10","7:56","36","32","1.00","0.0","0.0","0.0","0.0","0.0","55:06","0:00","0.0","0:00","No","00:00.00","7","0.0"
Running,2018-03-23 11:16:18,false,"Pittsburgh Running","4.02","346","00:35:13","162","186","3.4","178","188","8:46","7:39","42","22","1.03","0.0","0.0","0.0","0.0","0.0","35:13","0:00","0.0","0:00","No","00:00.00","5","0.0"
Treadmill Running,2018-03-20 08:50:54,false,"Treadmill Running","4.05","329","00:37:07","151","162","3.0","182","192","9:11","8:14","--","--","0.96","0.0","0.0","0.0","0.0","0.0","37:07","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-03-18 15:56:46,false,"Pittsburgh Running","6.26","585","00:57:21","168","188","4.2","177","186","9:10","8:21","27","19","0.99","0.0","0.0","0.0","0.0","0.0","57:21","0:00","0.0","0:00","No","00:00.00","7","0.0"
Treadmill Running,2018-03-15 13:03:28,false,"Treadmill Running","4.02","351","00:37:19","155","168","3.2","180","192","9:17","8:17","--","--","0.96","0.0","0.0","0.0","0.0","0.0","37:19","0:00","0.0","0:00","No","00:00.00","5","0.0"
Treadmill Running,2018-03-13 09:01:08,false,"Treadmill Running","4.01","355","00:37:24","156","164","3.2","179","188","9:19","8:23","--","--","0.96","0.0","0.0","0.0","0.0","0.0","37:24","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-03-11 14:12:28,false,"Pittsburgh Running","5.24","501","00:50:16","163","177","3.8","174","184","9:36","7:53","36","39","0.97","0.0","0.0","0.0","0.0","0.0","50:16","0:00","0.0","0:00","No","00:00.00","6","0.0"
Treadmill Running,2018-03-08 09:08:51,false,"Treadmill Running","3.53","309","00:33:37","152","163","3.1","177","186","9:32","8:23","--","--","0.95","0.0","0.0","0.0","0.0","0.0","33:37","0:00","0.0","0:00","No","00:00.00","4","0.0"
Treadmill Running,2018-03-06 09:30:29,false,"Treadmill Running","3.28","270","00:30:19","148","158","2.8","180","190","9:15","8:39","--","--","0.97","0.0","0.0","0.0","0.0","0.0","30:19","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-03-04 12:22:29,false,"Pittsburgh Running","5.01","499","00:47:44","167","182","4.1","175","183","9:32","8:30","31","28","0.96","0.0","0.0","0.0","0.0","0.0","47:44","0:00","0.0","0:00","No","00:00.00","6","0.0"
Treadmill Running,2018-03-01 14:04:50,false,"Treadmill Running","3.61","323","00:32:52","157","167","3.2","180","186","9:07","8:41","--","--","0.98","0.0","0.0","0.0","0.0","0.0","32:52","0:00","0.0","0:00","No","00:00.00","4","0.0"
Treadmill Running,2018-02-28 14:50:43,false,"Treadmill Running","1.57","127","00:15:02","141","148","2.0","179","186","9:36","8:32","--","--","0.94","0.0","0.0","0.0","0.0","0.0","15:02","0:00","0.0","0:00","No","00:00.00","2","0.0"
Running,2018-02-27 14:45:14,false,"Pittsburgh Running","3.52","301","00:30:31","161","175","3.3","182","192","8:40","7:42","36","54","1.02","0.0","0.0","0.0","0.0","0.0","30:31","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-02-25 12:26:57,false,"Pittsburgh Running","4.01","388","00:36:35","171","198","4.0","179","190","9:07","7:58","78","77","0.99","0.0","0.0","0.0","0.0","0.0","36:35","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2018-02-22 09:14:20,false,"Pittsburgh Running","3.23","302","00:28:48","164","183","3.4","178","189","8:55","2:47","49","44","1.01","0.0","0.0","0.0","0.0","0.0","28:48","0:00","0.0","0:00","No","00:00.00","4","0.0"
Treadmill Running,2018-02-21 10:07:16,false,"Treadmill Running","2.10","208","00:19:48","151","160","2.7","184","192","9:26","7:33","--","--","1.04","0.0","0.0","0.0","0.0","0.0","19:48","0:00","0.0","0:00","No","00:00.00","3","0.0"
Running,2018-02-20 08:52:22,false,"Pittsburgh Running","3.01","299","00:28:29","164","184","3.5","178","190","9:27","8:19","63","50","0.96","0.0","0.0","0.0","0.0","0.0","28:29","0:00","0.0","0:00","No","00:00.00","4","0.0"
Treadmill Running,2018-02-18 11:23:00,false,"Treadmill Running","4.00","369","00:37:58","156","166","3.5","184","190","9:29","7:39","--","--","0.96","0.0","0.0","0.0","0.0","0.0","37:58","0:00","0.0","0:00","No","00:00.00","5","0.0"
Treadmill Running,2018-02-17 14:04:56,false,"Treadmill Running","2.20","197","00:20:01","156","164","3.0","186","194","9:06","8:21","--","--","0.95","0.0","0.0","0.0","0.0","0.0","20:01","0:00","0.0","0:00","No","00:00.00","3","0.0"
Running,2018-02-15 08:56:35,false,"Pittsburgh Running","3.13","304","00:29:20","161","178","3.4","179","190","9:23","7:19","32","35","0.96","0.0","0.0","0.0","0.0","0.0","29:20","0:00","0.0","0:00","No","00:00.00","4","0.0"
Treadmill Running,2018-02-13 08:52:18,false,"Treadmill Running","3.01","294","00:27:57","162","178","3.4","182","192","9:17","8:20","--","--","0.95","0.0","0.0","0.0","0.0","0.0","27:57","0:00","0.0","0:00","No","00:00.00","4","0.0"
Treadmill Running,2018-02-05 07:21:46,false,"Treadmill Running","3.01","277","00:27:53","154","162","3.0","184","192","9:15","8:13","--","--","0.95","0.0","0.0","0.0","0.0","0.0","27:53","0:00","0.0","0:00","No","00:00.00","4","0.0"
Treadmill Running,2018-02-02 10:14:11,false,"Treadmill Running","3.09","278","00:28:03","154","163","3.1","185","198","9:05","8:07","--","--","0.96","0.0","0.0","0.0","0.0","0.0","28:03","0:00","0.0","0:00","No","00:00.00","4","0.0"
Treadmill Running,2018-01-31 10:18:23,false,"Treadmill Running","3.07","284","00:27:33","159","165","3.2","186","196","9:00","7:41","--","--","0.96","0.0","0.0","0.0","0.0","0.0","27:33","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2018-01-29 13:10:22,false,"Pittsburgh Running","2.87","263","00:25:46","158","176","3.3","181","194","8:59","7:33","52","53","0.99","0.0","0.0","0.0","0.0","0.0","25:46","0:00","0.0","0:00","No","00:00.00","3","0.0"
Treadmill Running,2018-01-27 11:16:56,false,"Treadmill Running","2.69","282","00:25:17","--","--","--","181","190","9:24","8:13","--","--","0.94","0.0","0.0","0.0","0.0","0.0","25:17","0:00","0.0","0:00","No","00:00.00","3","0.0"
Treadmill Running,2018-01-25 09:10:37,false,"Treadmill Running","2.70","247","00:24:47","154","165","3.1","182","194","9:11","8:24","--","--","0.96","0.0","0.0","0.0","0.0","0.0","24:47","0:00","0.0","0:00","No","00:00.00","3","0.0"
Running,2018-01-23 08:00:00,false,"Running (jogging), 6 mph (10 min mile) - MyFitnessPal","0.00","234","00:23:00","158","177","--","--","--","--","2:14","--","--","0.00","0.0","0.0","0.0","0.0","0.0","23:00","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2018-01-20 12:03:40,false,"Pittsburgh Running","2.29","231","00:21:47","158","177","3.2","180","194","9:31","7:51","17","29","0.94","0.0","0.0","0.0","0.0","0.0","21:47","0:00","0.0","0:00","No","00:00.00","3","0.0"
Treadmill Running,2018-01-18 10:36:24,false,"Treadmill Running","2.36","211","00:22:16","150","186","2.6","177","186","9:26","8:09","--","--","0.96","0.0","0.0","0.0","0.0","0.0","22:16","0:00","0.0","0:00","No","00:00.00","3","0.0"
Treadmill Running,2018-01-16 08:00:21,false,"Treadmill Running","2.22","190","00:20:57","143","149","2.4","181","190","9:26","8:30","--","--","0.94","0.0","0.0","0.0","0.0","0.0","20:57","0:00","0.0","0:00","No","00:00.00","3","0.0"
Treadmill Running,2018-01-14 10:08:38,false,"Treadmill Running","2.02","171","00:19:04","141","157","2.4","179","190","9:27","8:27","--","--","0.95","0.0","0.0","0.0","0.0","0.0","19:04","0:00","0.0","0:00","No","00:00.00","3","0.0"
Treadmill Running,2018-01-12 10:19:49,false,"Treadmill Running","1.61","143","00:15:46","142","151","2.2","174","182","9:49","8:36","--","--","0.94","0.0","0.0","0.0","0.0","0.0","15:46","0:00","0.0","0:00","No","00:00.00","2","0.0"
Treadmill Running,2018-01-09 08:04:52,false,"Treadmill Running","1.63","136","00:15:15","139","145","2.1","179","190","9:23","8:38","--","--","0.96","0.0","0.0","0.0","0.0","0.0","15:15","0:00","0.0","0:00","No","00:00.00","2","0.0"
Treadmill Running,2018-01-07 16:07:58,false,"Untitled","1.50","141","00:15:05","146","181","2.3","176","186","10:05","8:56","--","--","0.91","0.0","0.0","0.0","0.0","0.0","15:05","0:00","0.0","0:00","No","00:00.00","2","0.0"
Running,2018-01-06 09:00:00,false,"Running (jogging), 6 mph (10 min mile) - MyFitnessPal","0.00","123","00:12:00","142","148","--","--","--","--","2:14","--","--","0.00","0.0","0.0","0.0","0.0","0.0","12:00","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2018-01-03 11:25:00,false,"Running (jogging), 6 mph (10 min mile) - MyFitnessPal","0.00","123","00:12:00","142","148","--","--","--","--","2:14","--","--","0.00","0.0","0.0","0.0","0.0","0.0","12:00","0:00","0.0","0:00","No","00:00.00","1","0.0"
Treadmill Running,2017-12-26 13:20:16,false,"Treadmill Running","1.00","92","00:10:35","138","162","1.9","172","176","10:36","8:23","--","--","0.88","0.0","0.0","0.0","0.0","0.0","10:35","0:00","0.0","0:00","No","00:00.00","1","0.0"
Treadmill Running,2017-12-24 08:16:27,false,"Treadmill Running","0.77","76","00:09:19.6","134","144","1.7","163","176","12:08","9:08","--","--","0.81","0.0","0.0","0.0","0.0","0.0","9:19.6","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2017-12-08 09:00:00,false,"Running (jogging), 6 mph (10 min mile) - MyFitnessPal","0.00","208","00:20:00","156","164","--","--","--","--","2:14","--","--","0.00","0.0","0.0","0.0","0.0","0.0","20:00","0:00","0.0","0:00","No","00:00.00","1","0.0"
Treadmill Running,2017-12-08 08:57:33,false,"Treadmill Running","2.05","178","00:19:42","142","148","2.4","177","186","9:36","7:46","--","--","0.95","0.0","0.0","0.0","0.0","0.0","19:42","0:00","0.0","0:00","No","00:00.00","3","0.0"
Running,2017-12-04 12:44:31,false,"Pittsburgh Running","3.38","304","00:30:16","153","172","3.2","183","192","8:58","7:59","18","30","0.98","0.0","0.0","0.0","0.0","0.0","30:16","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2017-12-03 13:14:25,false,"Pittsburgh Running","4.50","398","00:39:30","156","164","3.5","186","192","8:47","8:21","--","--","0.95","0.0","0.0","0.0","0.0","0.0","39:30","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2017-12-02 13:01:33,false,"Pittsburgh Running","5.51","466","00:50:52","154","178","3.4","180","190","9:14","7:23","42","29","0.97","0.0","0.0","0.0","0.0","0.0","50:52","0:00","0.0","0:00","No","00:00.00","6","0.0"
Running,2017-11-30 08:47:00,false,"Running (jogging), 6.7 mph (9 min mile) - MyFitnessPal","0.00","409","00:36:00","--","--","--","--","--","--","2:14","--","--","0.00","0.0","0.0","0.0","0.0","0.0","36:00","0:00","0.0","0:00","No","00:00.00","1","0.0"
Running,2017-11-30 08:47:00,false,"Pittsburgh Running","4.00","347","00:36:23","153","169","3.4","180","202","9:06","6:35","15","10","0.98","0.0","0.0","0.0","0.0","0.0","36:23","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2017-11-29 08:51:15,false,"Pittsburgh Running","4.54","504","00:41:52","--","--","--","179","186","9:14","7:30","23","23","0.97","0.0","0.0","0.0","0.0","0.0","41:52","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2017-11-28 08:45:04,false,"Pittsburgh Running","4.50","500","00:41:05","--","--","--","179","206","9:08","5:48","28","12","0.99","0.0","0.0","0.0","0.0","0.0","41:05","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2017-11-26 10:29:25,false,"Marietta Running","4.02","444","00:35:54","--","--","--","179","186","8:56","8:11","71","68","1.00","0.0","0.0","0.0","0.0","0.0","35:54","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2017-11-25 10:27:56,false,"Marietta Running","4.01","446","00:37:48","--","--","--","179","189","9:26","8:26","72","68","0.95","0.0","0.0","0.0","0.0","0.0","37:48","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2017-11-24 13:35:58,false,"Marietta Running","4.03","455","00:40:32","--","--","--","172","184","10:03","7:55","73","68","0.93","0.0","0.0","0.0","0.0","0.0","40:32","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2017-11-23 08:02:23,false,"Atlanta Running","3.12","349","00:25:39","--","--","--","179","191","8:14","6:39","129","106","1.09","0.0","0.0","0.0","0.0","0.0","25:39","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2017-11-21 11:08:30,false,"Marietta Running","4.02","445","00:35:34","--","--","--","178","186","8:51","7:33","55","52","1.02","0.0","0.0","0.0","0.0","0.0","35:34","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2017-11-20 12:07:21,false,"Marietta Running","4.04","448","00:37:05","--","--","--","177","184","9:11","7:35","71","62","0.99","0.0","0.0","0.0","0.0","0.0","37:05","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2017-11-19 10:32:25,false,"Marietta Running","4.02","445","00:37:37","--","--","--","172","183","9:22","7:39","71","70","1.00","0.0","0.0","0.0","0.0","0.0","37:37","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2017-11-17 08:51:28,false,"Pittsburgh Running","3.02","338","00:28:06","--","--","--","177","195","9:19","3:38","4","--","0.97","0.0","0.0","0.0","0.0","0.0","28:06","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2017-11-16 10:03:51,false,"Pittsburgh Running","4.85","542","00:44:22","--","--","--","176","184","9:09","0:29","41","32","1.00","0.0","0.0","0.0","0.0","0.0","44:22","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2017-11-15 09:59:03,false,"Pittsburgh Running","4.60","515","00:41:41","--","--","--","178","185","9:04","6:14","18","12","0.99","0.0","0.0","0.0","0.0","0.0","41:41","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2017-11-13 13:21:38,false,"Pittsburgh Running","4.29","486","00:38:10","--","--","--","175","184","8:54","1:21","50","53","1.03","0.0","0.0","0.0","0.0","0.0","38:10","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2017-11-12 10:54:34,false,"Pittsburgh Running","4.45","500","00:40:24","--","--","--","176","185","9:05","0:28","25","42","1.01","0.0","0.0","0.0","0.0","0.0","40:24","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2017-11-11 11:44:54,false,"Pittsburgh Running","4.45","501","00:41:37","--","--","--","174","182","9:22","1:26","34","39","0.99","0.0","0.0","0.0","0.0","0.0","41:37","0:00","0.0","0:00","No","00:00.00","5","0.0"
Running,2017-11-09 08:53:45,false,"Pittsburgh Running","3.95","447","00:37:34","--","--","--","174","181","9:30","7:02","20","16","0.97","0.0","0.0","0.0","0.0","0.0","37:34","0:00","0.0","0:00","No","00:00.00","4","0.0"
Running,2017-11-07 09:07:00,false,"Pittsburgh Running","5.20","571","00:48:44","--","--","--","174","183","9:22","2:20","64","54","0.95","0.0","0.0","0.0","0.0","0.0","48:44","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-11-06 15:01:00,false,"Pittsburgh Running","3.64","428","00:33:26","--","--","--","172","182","9:11","2:35","33","23","1.04","0.0","0.0","0.0","0.0","0.0","33:26","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-11-05 13:03:13,false,"Pittsburgh Running","4.22","476","00:37:42","--","--","--","175","184","8:57","1:56","12","16","1.03","0.0","0.0","0.0","0.0","0.0","37:42","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-11-03 09:05:10,false,"Pittsburgh Running","4.70","495","00:43:01","--","--","--","173","196","9:09","4:55","17","10","0.94","0.0","0.0","0.0","0.0","0.0","43:01","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-11-01 10:18:54,false,"Pittsburgh Running","4.21","463","00:39:12","--","--","--","176","183","9:19","1:39","17","20","0.99","0.0","0.0","0.0","0.0","0.0","39:12","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-31 08:58:25,false,"Pittsburgh Running","3.60","413","00:34:31","--","--","--","173","187","9:35","1:29","25","28","0.97","0.0","0.0","0.0","0.0","0.0","34:31","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-30 16:55:03,false,"Pittsburgh Running","4.05","462","00:38:07","--","--","--","171","181","9:24","0:31","37","31","1.00","0.0","0.0","0.0","0.0","0.0","38:07","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-28 10:28:48,false,"Pittsburgh Running","3.70","410","00:33:24","--","--","--","173","184","9:01","1:15","--","2","1.03","0.0","0.0","0.0","0.0","0.0","33:24","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-26 09:00:00,false,"Running (jogging), 6 mph (10 min mile) - MyFitnessPal","0.00","327","00:31:00","--","--","--","--","--","--","--","--","--","0.00","0.0","0.0","0.0","0.0","0.0","31:00","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-25 09:51:06,false,"Pittsburgh Running","3.30","357","00:30:41","--","--","--","169","180","9:18","6:49","24","14","0.99","0.0","0.0","0.0","0.0","0.0","30:41","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-20 08:45:00,false,"Pittsburgh Running","3.94","447","00:36:11","--","--","--","169","178","9:11","3:18","26","24","1.03","0.0","0.0","0.0","0.0","0.0","36:11","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-18 10:09:51,false,"Pittsburgh Running","3.52","412","00:32:44","--","--","--","167","176","9:18","1:58","33","29","1.04","0.0","0.0","0.0","0.0","0.0","32:44","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-17 09:03:20,false,"Pittsburgh Running","3.40","390","00:32:00","--","--","--","162","170","9:25","8:32","--","--","1.02","0.0","0.0","0.0","0.0","0.0","32:00","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-10 08:34:51,false,"Pittsburgh Running","4.80","564","00:45:25","--","--","--","165","172","9:28","7:04","39","22","1.02","0.0","0.0","0.0","0.0","0.0","45:25","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-08 09:40:29,false,"Pittsburgh Running","4.74","569","00:44:15","--","--","--","163","172","9:21","2:18","36","17","1.06","0.0","0.0","0.0","0.0","0.0","44:15","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-07 07:26:52,false,"Pittsburgh Running","5.10","619","00:49:23","--","--","--","163","171","9:41","2:21","21","12","1.04","0.0","0.0","0.0","0.0","0.0","49:23","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-06 08:28:00,false,"Pittsburgh Running","4.70","--","00:44:18","--","--","--","--","--","9:26","--","--","--","0.00","0.0","0.0","0.0","0.0","0.0","44:18","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-04 09:38:59,false,"Pittsburgh Running","3.90","450","00:36:46","--","--","--","160","170","9:26","3:54","10","--","1.06","0.0","0.0","0.0","0.0","0.0","36:46","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-03 09:09:54,false,"Pittsburgh Running","3.75","442","00:35:27","--","--","--","163","174","9:27","7:34","3","6","1.05","0.0","0.0","0.0","0.0","0.0","35:27","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-02 14:56:20,false,"Pittsburgh Running","4.10","472","00:37:37","--","--","--","162","167","9:10","7:01","5","--","1.06","0.0","0.0","0.0","0.0","0.0","37:37","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-01 09:56:51,false,"Pittsburgh Running","4.50","563","00:41:59","--","--","--","162","177","9:20","3:56","49","21","1.10","0.0","0.0","0.0","0.0","0.0","41:59","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-10-01 09:56:00,false,"Running (jogging), 6 mph (10 min mile) - MyFitnessPal","0.00","489","00:42:00","--","--","--","--","--","--","1:02","--","--","0.00","0.0","0.0","0.0","0.0","0.0","42:00","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-09-29 09:04:40,false,"Pittsburgh Running","4.02","474","00:37:56","--","--","--","163","187","9:26","3:44","18","22","1.05","0.0","0.0","0.0","0.0","0.0","37:56","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-09-28 08:49:26,false,"Pittsburgh Running","4.06","488","00:39:21","--","--","--","162","168","9:42","0:32","18","15","1.03","0.0","0.0","0.0","0.0","0.0","39:21","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-09-27 09:56:58,false,"Pittsburgh Running","3.87","461","00:37:10","--","--","--","161","169","9:37","4:01","51","35","1.04","0.0","0.0","0.0","0.0","0.0","37:10","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-09-25 13:05:57,false,"Pittsburgh Running","3.06","365","00:29:05","--","--","--","162","169","9:30","7:08","24","6","1.05","0.0","0.0","0.0","0.0","0.0","29:05","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-09-24 10:10:29,false,"Pittsburgh Running","2.64","313","00:25:49","--","--","--","164","176","9:46","8:09","14","11","1.01","0.0","0.0","0.0","0.0","0.0","25:49","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-09-20 10:09:17,false,"Pittsburgh Running","3.51","420","00:34:10","--","--","--","163","174","9:44","2:45","30","28","1.02","0.0","0.0","0.0","0.0","0.0","34:10","0:00","0.0","0:00","No","00:00.00","--","0.0"
Running,2017-09-19 11:39:47,false,"Pittsburgh Running","4.03","475","00:38:38","--","--","--","163","173","9:35","2:15","25","20","1.03","0.0","0.0","0.0","0.0","0.0","38:38","0:00","0.0","0:00","No","00:00.00","--","0.0"
